family,file_name,free_ener_barr,free_ener_reac,labels,E$_{p}$(LA),E$_{p}$(LA)$^2$,E$_{p}$(LB),E$_{p}$(LB)$^2$,EF$_{la}$(ESP),EF$_{la}$(ESP)$^2$,EF$_{la}$(NPA),EF$_{la}$(NPA)$^2$,EF$_{lb}$(ESP),EF$_{lb}$(ESP)$^2$,EF$_{lb}$(NPA),EF$_{lb}$(NPA)$^2$,EP(ESP),EP(ESP)$^2$,EP(NPA),EP(NPA)$^2$,FEHA,FEHA$^2$,FEPA,FEPA$^2$,Mw,Mw$^2$,d,d$^2$,q$_{la}$(ESP),q$_{la}$(ESP)$^2$,q$_{la}$(NPA),q$_{la}$(NPA)$^2$,q$_{lb}$(ESP),q$_{lb}$(ESP)$^2$,q$_{lb}$(NPA),q$_{lb}$(NPA)$^2$,Φ,Φ$^2$,γ,γ$^2$,λ,λ$^2$
I,me_metriazole.log,34.56582096,13.3,17,0.09305,0.0086583025,-0.47414,0.2248087396,0.2395897356652194,0.05740324143612971,0.5235192291733105,0.2740723833142172,-0.16213502118039716,0.026287765093167836,-0.14742861896800827,0.021735197690814168,-0.08406601012791089,0.007067094058826016,-0.16702821129903322,0.02789842336975449,-35.92676991,1290.7327961660812,-185.6456358,34464.30209158624,122.966,15120.637155999999,2.586952535978579,6.692323423406001,0.400853,0.160683127609,0.87589,0.7671832920999999,-0.271265,0.073584700225,-0.24666,0.060841155599999995,91.6589392659747,8401.361147363637,87.2313743791096,7609.312676068378,204.9700722878429,42012.73053368354
III,me_naphthalene.log,33.13949073,29.7,76,0.16038,0.0257217444,-0.41147,0.16930756090000001,0.7744662416581257,0.5997979594680624,0.9191774080282374,0.8448871074295089,-0.15204777390611637,0.023118525549805483,-0.6798785531362963,0.4622348470147037,-0.08155448529532701,0.00665113407178571,-0.43280869405473654,0.18732336564936655,-17.18179119,295.2139484967616,-173.608739,30139.994257170125,211.115,44569.543225,1.7695048609701531,3.131147452997001,0.606242,0.36752936256399993,0.71952,0.5177090304,-0.119021,0.014165998441000001,-0.5322,0.28323684,165.82873017103057,27499.167750136465,176.08829029640253,31007.08597951013,14.17921956712732,201.05026753280623
VI,me_naphtoxanthene.log,33.87618747,27.0,97,0.09534,0.0090897156,-0.33289,0.11081575210000001,0.11622627211930742,0.013508546330751296,0.17137441102789183,0.029369188755156813,-0.039231298094819414,0.0015390947502045814,-0.09754150067721207,0.009514344354362563,-0.05793183558627691,0.00335609757439542,-0.21238102422843447,0.04510569945231887,-38.56921452,1487.584308689779,-191.8435521,36803.94848234542,325.218,105766.747524,4.666845569658482,21.779447571040997,0.632836,0.4004814028959999,0.93311,0.8706942720999999,-0.213609,0.045628804881,-0.5311,0.28206721,165.3124270954268,27328.198552180806,17.19537132016171,295.6807948382398,102.2080885781226,10446.493370793356
II,me_phquinolinamine.out,18.13698165,12.0,66,0.10068,0.0101364624,-0.41825,0.17493306250000001,0.3235868046728337,0.10470842015837462,0.4524546778714464,0.2047152355277543,-0.27882070833992234,0.07774098739917604,-0.2113848175856891,0.04468354110573506,-0.28789286229355965,0.0828823001595785,-0.3051855327158917,0.09313820937908261,-35.89602192,1288.5243896811207,-194.0291694,37647.3185780539,260.14699999999993,67676.46160899996,2.9444330575019024,8.669686030110002,0.701349,0.491890419801,0.98066,0.9616940356,-0.604322,0.365205079684,-0.45816,0.2099105856,85.6734479176272,7339.939678094381,45.09592213229223,2033.6421929617643,197.6771849418726,39076.26944654331
II,me_quinoline.log,17.79875376,12.6,62,0.10071,0.010142504099999998,-0.4198,0.17623204,0.2915350971195153,0.08499271285248522,0.4447151763506689,0.19777158807660652,-0.28214088086489225,0.07960347665521732,-0.21338409055285815,0.04553277010107037,-0.2651143689739649,0.0702856286364636,-0.30585838411458305,0.09354935113318383,-35.88974682,1288.0739268037,-192.119029,36909.72130390284,169.034,28572.493155999997,2.9543059106121694,8.727923413477999,0.636124,0.404653743376,0.97036,0.9415985296,-0.615626,0.378995371876,-0.4656,0.21678336,85.27172669806319,7271.267374069183,11.342061841352868,128.6423668130728,211.56522011681787,44759.842363077594
II,me_tetramethylbenzopiperidine.log,15.60811635,7.0,47,0.10122,0.0102454884,-0.29589,0.08755089209999999,0.2932502758693975,0.08599572429747775,0.44168462721173357,0.19508530991516806,-0.39592291771971827,0.15675495677569481,-0.27903940832853635,0.07786299140033964,-0.40044184329704224,0.16035366986313293,-0.42507758789602795,0.18069095573150537,-36.99541944,1368.6610595415298,-195.4699324,38208.494472460574,257.228,66166.243984,3.0217610765077048,9.131040003497002,0.66942,0.4481231364,1.00826,1.0165882275999998,-0.903797,0.8168490172089999,-0.63698,0.4057435204,111.04031184890381,12329.95085550181,93.16130874529107,8679.029447135446,99.43969639610069,9888.25321934868
VII,me_tribenzooxepine.log,21.88572639,19.4,103,0.0931,0.008667610000000001,-0.41169,0.1694886561,0.3012813732140456,0.09077046584574101,0.5055949072707053,0.25562621025807314,-0.04493781829237204,0.0020194075128782472,-0.2645151145948833,0.06996824584914425,-0.038195082145784265,0.001458864300123208,-0.37729093104517814,0.14234844664893737,-33.12180021,1097.0536491511564,-187.7603445,35253.94696675868,327.23399999999987,107082.09075599992,2.8259928354130692,7.986235505805999,0.601526,0.361833528676,1.00945,1.0189893024999999,-0.089721,0.008049857841,-0.52812,0.2789107344,170.05355527011992,28918.211660007728,154.31429107143313,23812.900428878987,10.199967461285127,104.03933621127536
VI,me_xanthene.log,24.86263383,22.7,91,0.0899,0.008082009999999999,-0.32716,0.10703366560000001,0.1286223526463809,0.016543709600289964,0.2011957203162247,0.04047971787356452,-0.007565402809923389,5.723531967639671e-05,-0.11180761513390904,0.012500942801932325,-0.010104550810377439,0.00010210194707949936,-0.23359235717039803,0.0545653893284228,-35.83264341,1283.9783337482165,-192.0286675,36875.00914182556,293.2169999999999,85976.20908899995,4.363344445625397,19.03877475117,0.612203,0.3747925132090001,0.95763,0.9170552168999999,-0.036009,0.001296648081,-0.53217,0.28320490890000005,155.97533281512176,24328.304446788,15.970414343623064,255.0541343070013,88.60371643976501,7850.618566938284
II,mesityl_dimethylaniline.log,19.16233299,11.4,54,0.10549,0.0111281401,-0.30608,0.09368496640000001,0.23486519113406495,0.055161658006440864,0.4757428615995125,0.2263312703628929,-0.14256728248694614,0.0203254300357127,-0.21977559852881837,0.04830131370870035,-0.12032723904691502,0.01447864445665343,-0.3757311282364558,0.14117388072584,-34.95789447,1222.0543857756566,-193.345811,37382.60263124772,369.3589999999999,136426.07088099993,3.063410081039755,9.384481324615999,0.551022,0.303625244484,1.11615,1.2457908224999998,-0.33448,0.1118768704,-0.51562,0.2658639844,126.46550865502584,15993.524879374416,59.84368110157965,3581.2661677875612,128.6505885671508,16550.973938674313
I,mesityl_metriazole.log,34.79674464,10.2,28,0.10037,0.0100741369,-0.47292,0.22365332640000002,0.25824870461067634,0.06669239343309236,0.5902082021301699,0.34834572186172746,-0.2329385499185152,0.0542603680381406,-0.14317469369524308,0.020498992914726677,-0.13262589433469812,0.017589627848078514,-0.1863031978062463,0.034708881512833335,-42.31984179,1790.9690091306302,-190.392749,36249.398871777004,331.2699999999999,109739.81289999995,2.603032543243553,6.775778421185,0.437459,0.191370376681,0.99978,0.9995600484,-0.394585,0.15569732222500002,-0.24253,0.0588208009,67.56206982221212,4564.633278661466,111.46501156276118,12424.448802686482,197.67995848413364,39077.365986288794
II,no2_benzopiperidine.log,12.00683646,-29.5,74,-0.01333,0.0001776889,-0.35504,0.1260534016,0.05401728457681965,0.0029178670330531186,0.46482464431984066,0.21606194996706637,-0.20646691994111127,0.04262858902996925,-0.2596228276677185,0.06740401264618186,-0.034734189430119564,0.0012064639153674297,-0.3758425639506789,0.14125763287702015,-90.00746424,8101.34361891488,-178.2968662,31789.772496740705,263.06,69200.5636,2.920706895092522,8.530528767041,0.115199,0.013270809601,0.9913,0.9826756899999999,-0.440318,0.19387994112399998,-0.55368,0.30656154239999994,113.98038818724002,12991.528891313925,71.02192941835558,5044.114458305882,129.1615202902978,16682.69832370101
I,no2_metriazole.log,15.99654504,-32.8,40,-0.02666,0.0007107556,-0.51839,0.26872819210000004,-0.0026908795114768654,7.2408325452859736e-06,0.5980522181960636,0.35766645568923205,-0.16698049278069413,0.027882484969283444,-0.12118080493466425,0.014684787484613148,0.0009003834171930783,8.106902979562849e-07,-0.14522468258742244,0.021090208432617597,-99.60083712,9920.32675500477,-174.141495,30325.260280835024,184.90599999999998,34190.228835999995,2.5214623910750684,6.357772589606001,-0.004277,1.8292729000000005e-05,0.95057,0.9035833249,-0.265406,0.070440344836,-0.19261,0.037098612100000004,91.4360339153399,8360.54829816719,87.86821059414257,7720.822433016589,206.04728522639948,42455.48374916922
I,no2_nmeimidazole.log,17.64187626,-31.1,13,-0.01584,0.0002509056,-0.4814,0.23174596,0.007894284450013299,6.231972697772178e-05,0.5822948110815126,0.33906724701245444,-0.3588998629623521,0.12880911163439512,-0.28105551117225575,0.07899220036029797,-0.005741019922937002,3.295930975555958e-05,-0.33161793931601974,0.10997045767620335,-89.08063197,7935.358992174586,-173.35648,30052.469157990403,183.91799999999998,33825.83072399999,2.5308378784665364,6.405140367080999,0.012641,0.000159794881,0.93242,0.8694070564,-0.574701,0.330281239401,-0.45005,0.20254500250000002,83.2016876778205,6922.520832437588,96.92933300820818,9395.295597416114,207.89039273427176,43218.41539120975
II,no2_quinoline.log,11.36050116,-28.1,65,-0.01502,0.0002256004,-0.44617,0.19906766890000002,0.06361814482615166,0.004047268351121207,0.48648118309027666,0.23666394150091527,-0.25237775127876966,0.06369452934052852,-0.2301461050843494,0.0529672296854964,-0.047829257265505784,0.0022876378505699378,-0.3335271911246966,0.11124038721952989,-91.32837279,8340.871676469213,-184.0643106,33879.67043665327,230.974,53348.98867599999,2.8777331454248847,8.281348056277,0.131711,0.017347787521,1.00718,1.0144115524,-0.522507,0.27301356504900004,-0.47648,0.2270331904,106.52508652762089,11347.594059717117,44.9446114191996,2020.0180956228473,240.93676049280845,58050.52255676894
I,oh_metriazole.log,45.18893775,24.5,34,0.06175,0.0038130625,-0.47018,0.22106923239999998,0.42332977845019365,0.17920810132269005,0.6409990790458606,0.41087981933764145,-0.18932165966060932,0.035842690816647586,-0.15163329340272474,0.02299265566815681,-0.17414528289795084,0.030326579555607327,-0.21119545420311617,0.04460351987606054,-25.52390913,651.4699372764974,-191.0384568,36495.69197652547,126.90999999999995,16106.148099999988,2.5904439111356954,6.710399656739998,0.710178,0.5043527916839999,1.07534,1.1563561156,-0.317606,0.100873571236,-0.25438,0.0647091844,92.06967067331836,8476.824257893299,87.64686725887026,7681.973340294024,206.0630494821823,42461.980361896305
I,perfluorophenyl_metriazole.log,24.42714189,-7.8,33,0.04273,0.0018258528999999999,-0.4936,0.24364096,0.4440456833789982,0.1971765689275215,0.5265653930402883,0.2772711131476733,-0.15996016837437563,0.0255872554663586,-0.13462164635271567,0.018122987666715645,-0.1475700634467337,0.02177692362567301,-0.14727396158254263,0.021689619760216244,-69.18166236,4786.102406893041,-177.5344416,31518.477954223814,427.01203162999997,182339.2751567801,2.5520131933800814,6.512771339186001,0.722992,0.5227174320639999,0.85735,0.7350490224999999,-0.260446,0.06783211891600001,-0.21919,0.048044256099999995,112.42949775774919,12640.39196605973,67.42004239018189,4545.4621158939235,209.78878276785272,44011.3333752173
V,ph_biphenylene.log,18.47081697,8.1,89,0.09318,0.0086825124,-0.31725,0.10064756249999998,0.1260019608396128,0.015876494135427317,0.25415580353807116,0.06459517247208263,-0.0401717078122607,0.0016137661085536472,-0.1413588518851476,0.019982325006287098,-0.039010238657798686,0.0015217987201384111,-0.2768879453730916,0.07666693429293214,-49.38560439,2438.937920965587,-196.1281904,38466.26706957865,359.279,129081.39984099999,3.950544866538286,15.606804742532002,0.491622,0.241692190884,0.99164,0.9833498895999999,-0.156738,0.024566800643999995,-0.55154,0.3041963716,134.89935712756017,18197.836553429017,33.7315369143032,1137.8165826009993,78.77085819303865,6204.848100467804
VIII,ph_dibenzofuran.log,55.27867104,25.2,107,0.08527,0.0072709728999999996,-0.3259,0.10621081000000002,0.04747008289211921,0.002253408769784669,0.11985645941332661,0.014365570863098408,-0.05117057812545209,0.0026184280656929956,-0.07162585770759683,0.0051302634923489085,-0.05148957003224473,0.002651175822105435,-0.18197437292284221,0.03311467240066165,-51.52980606,2655.3209125812127,-187.7961126,35267.37990767187,375.27799999999996,140833.57728399997,5.535068239675009,30.636980417859,0.363585,0.132194052225,0.91801,0.8427423601,-0.391928,0.153607557184,-0.5486,0.30096196,63.56164964118503,4040.0833051087566,179.82003847417022,32335.246236852057,116.43857199815506,13557.941048969538
II,ph_dimethylaniline.log,16.41823176,5.7,51,0.09368,0.0087759424,-0.30416,0.0925133056,0.12592875769995113,0.015858052015853,0.41480437321208663,0.17206266803587206,-0.0796310792297377,0.006341108779292762,-0.2397899062134056,0.05749919912183385,-0.034639576272421854,0.0011999002443329311,-0.3435890181765831,0.11805341341154836,-44.41698021,1972.8681309755316,-193.7160419,37525.904889402555,285.1969999999999,81337.32880899994,3.0233262329302146,9.140501510724002,0.287763,0.08280754416899999,0.94788,0.8984764943999999,-0.181967,0.033111989088999996,-0.54795,0.30024920250000003,123.27954625829163,15197.846525650266,65.73777051452105,4321.4544722198325,120.0516147123335,14412.39019503857
I,ph_metriazole.log,31.18165953,5.1,24,0.08267,0.006834328899999999,-0.47505,0.22567250249999998,0.03430578394402783,0.0011768868120143176,0.4993446472820186,0.24934507676920356,-0.20147241771680355,0.04059113510065417,-0.14701386118265658,0.02161307537983342,-0.015314069847185184,0.00023452073528446645,-0.16265460384382058,0.026456520151590213,-46.53796401,2165.7820941960554,-189.2839388,35828.409487642144,247.10799999999998,61062.36366399999,2.607349330285261,6.798270530138999,0.058305,0.0033994730250000004,0.84867,0.7202407689000001,-0.342416,0.117248717056,-0.24986,0.0624300196,64.5034983048055,4160.701293558047,114.93300596733721,13209.59586068797,196.6085379517252,38654.917195514965
VI,ph_naphtoxanthene.log,30.42425496,13.5,99,0.03416,0.0011669056000000002,-0.35489,0.12594691209999997,0.08588682843618188,0.007376547298826141,0.18932307996762243,0.03584322860842676,-0.03627446778184455,0.0013158370128560784,-0.10554804064457247,0.011140388883908323,-0.03814388711830354,0.001454956124493883,-0.24465329559122967,0.0598552350436496,-48.36213558,2338.896157858302,-197.515615,39012.418168828226,449.35999999999996,201924.40959999996,4.6095915007998265,21.248333804246,0.456238,0.20815311264399997,1.0057,1.01143249,-0.192693,0.037130592249,-0.56068,0.3143620624,163.59529518402422,26763.42060634802,20.567430896588423,423.01921368594003,93.26259840789126,8697.912261791602
VI,ph_xanthene.log,21.21617322,12.3,96,0.09875,0.009751562500000002,-0.31641,0.10011528810000002,0.09469399003478522,0.008966951748708003,0.24295497885071807,0.05902712174835286,-0.01417245556270526,0.00020085849667685526,-0.1396951866113211,0.019514745162371828,-0.011040385720933977,0.00012189011686700285,-0.27920550184588205,0.07795571226101085,-46.52164875,2164.263802418376,-195.446087,38199.17292361157,417.359,174188.53488099997,4.037404267994103,16.300633223216998,0.385893,0.148913407449,0.99008,0.9802584064,-0.057755,0.0033356400250000003,-0.56928,0.3240797184,12.139276561826247,147.36203544450404,166.65424952380803,27773.63888434367,190.5546735319006,36311.08360484921
II,tbu_benzopiperidine.log,12.50821695,5.6,72,0.13193,0.017405524899999997,-0.34167,0.11673838889999998,0.08666385980927678,0.007510624597041979,0.6748888153303929,0.4554749130580612,-0.2517726980336136,0.06338949147512517,-0.28882808430075535,0.08342166228084424,-0.06513763365343478,0.004242911317969079,-0.5819115352713427,0.3386210348818511,-38.51964123,1483.7627604879158,-192.1642097,36927.08348962557,285.2819999999999,81385.81952399996,2.8797741849516605,8.293099356314,0.179678,0.032284183684000003,1.39923,1.9578445929,-0.521994,0.27247773603599995,-0.59882,0.35858539240000004,102.51347661657724,10509.012888017527,152.84663787226117,23362.094708854143,80.11534528238376,6418.46854971557
V,tbu_biphenylene.log,16.04047074,11.1,83,0.102,0.010403999999999998,-0.3318,0.11009123999999999,0.06937976088889433,0.0048135512210001515,0.35259144687087146,0.12432072840649457,-0.0513009628771441,0.002631788792122117,-0.13283339354979834,0.01764471044195561,-0.02788412664659999,0.0007775245188436277,-0.3669253964969254,0.1346342465944259,-42.94044918,1843.882175780163,-185.3557262,34356.74523512936,319.2989999999999,101951.85140099995,3.972185966724745,15.778261354244998,0.273673,0.074896910929,1.39082,1.9343802723999999,-0.20236,0.040949569600000006,-0.52397,0.27454456090000007,134.01681012810113,17960.50539691151,47.873411755822666,2291.86355314254,75.75024492116623,5738.09960561667
VIII,tbu_dibenzofuran.log,55.57360074,32.4,109,0.13166,0.0173343556,-0.73826,0.5450278276,0.032410032423646304,0.0010504102017018047,0.17707036933848647,0.03135391569766801,-0.050723149056272655,0.0025728378501848536,-0.06868196866218784,0.004717212819313752,-0.034105160021475595,0.001163161940090457,-0.25230336695706757,0.0636569889778727,-43.62192504,1902.8723441953791,-185.8062784,34523.97309285831,335.29799999999994,112424.74880399996,5.495511676766232,30.200648589474003,0.244701,0.059878579401,1.33691,1.7873283481000002,-0.382968,0.14666448902399998,-0.51856,0.2689044736,119.0305193682907,14168.264541085027,85.47934532105165,7306.718476515595,77.74617648711072,6044.467958364967
II,tbu_dimethylaniline.log,12.34318182,7.0,53,0.13855,0.019196102500000003,-0.32932,0.1084516624,0.0763189701765008,0.0058245852088016185,0.6171388271827961,0.3808603320165571,-0.01728994657421035,0.0002989422525390482,-0.23952325814296957,0.05737139119142364,-0.004514517468290627,2.038086797150121e-05,-0.5057265409941666,0.25575933426592445,-38.77692033,1503.6495502791674,-185.3023879,34336.97496144207,245.21700000000004,60131.37708900002,3.013642445191699,9.082040787461002,0.173283,0.030026998088999998,1.40122,1.9634174883999997,-0.039257,0.001541112049,-0.54384,0.29576194559999996,107.20643360660175,11493.21940664671,92.94691773262076,8639.129515994571,106.25983454915675,11291.152438414167
IV,tbu_indenoPy.log,20.42551062,15.8,80,0.15076,0.0227285776,-0.55563,0.30872469689999993,0.0048493365334480055,2.351606481463352e-05,0.6883478179289115,0.47382271844749396,-0.17296231553729377,0.029915962596022375,-0.24543347961050963,0.060237592913722444,-0.0024004102785704197,5.76196950546652e-06,-0.4834965809845539,0.23376894382375327,-32.94484239,1085.3626401019408,-188.7122772,35612.32356600963,291.24499999999995,84823.65002499997,2.839534937360518,8.062958660491,0.009775,9.555062500000001e-05,1.38753,1.9252395008999998,-0.348647,0.12155473060899999,-0.49473,0.2447577729,13.529417722446683,183.04514390845438,82.977673523908,6885.2943034402615,185.48733629380578,34405.5519253714
I,tbu_indole.log,46.28519772,26.6,5,0.13787,0.019008136899999997,-0.30788,0.0947900944,0.17270409487323155,0.029826704385982162,0.7942783930674959,0.6308781656938836,-0.03160973450258814,0.000999175315324111,-0.26992797523725265,0.07286111181568287,-0.011785366554055455,0.00013889486481344894,-0.4628499883547601,0.21423011172000156,-47.91974103,2296.301580382265,-168.461902,28379.412425457605,269.239,72489.63912099999,2.5848570649266085,6.681486046101001,0.28848,0.08322071040000001,1.32674,1.7602390276000002,-0.0528,0.0027878399999999998,-0.45088,0.20329277440000001,99.06871482532797,9814.610257142158,81.02985660590227,6565.837661573083,152.95232250550447,23394.41295982785
I,tbu_metriazole.log,23.90819112,3.4,26,0.10663,0.0113699569,-0.47055,0.22141730250000002,0.06452277715328254,0.004163188771572159,0.7285494383938855,0.530784284184046,-0.09722270081866624,0.009452253554475886,-0.16200554630436229,0.026245797033374874,-0.013946175085262151,0.00019449579950878677,-0.2623996737119057,0.06885358876411457,-45.95124216,2111.5166560469615,-188.1751286,35409.879023626534,207.12800000000001,42902.00838400001,2.6102861696086124,6.8135938872500015,0.109908,0.012079768464000001,1.24101,1.5401058201,-0.165609,0.027426340881000003,-0.27596,0.0761539216,137.67409489132393,18954.156404145266,45.02541559406386,2027.2880494181688,226.51252451100703,51307.923760349564
III,tbu_naphthalene.log,22.37832174,15.7,78,0.16054,0.025773091599999996,-0.41859,0.17521758810000002,-0.10302685067902079,0.010614531960837247,1.2003686614474989,1.44088492338526,-0.15228003189007616,0.023189208112442614,-0.6240399766735814,0.38942589248676396,0.013255234436011882,0.00017570123995363525,-0.6328795899288108,0.40053657534845966,-31.77390873,1009.5812759823701,-181.6289443,32989.0734075325,295.27699999999993,87188.50672899996,1.8907234277133182,3.574835080103999,-0.092076,0.008477989776,1.07278,1.1508569284,-0.136094,0.018521576835999996,-0.55771,0.31104044410000004,159.29759749980707,25375.72456921054,159.99486946664302,25598.35825564814,21.02124164192572,441.8926001682319
VI,tbu_naphtoxanthene.log,30.2698875,22.8,100,0.11777,0.0138697729,-0.34083,0.11616508890000002,0.04968656240354252,0.0024687544834811254,0.27471350297893055,0.07546750871895488,-0.022597340750802847,0.000510639809007895,-0.10581539661054623,0.011196898159847198,-0.01286339873390045,0.00016546702698731172,-0.33303380355774415,0.11091151431213812,-41.45074044,1718.1638830242512,-191.0384568,36495.69197652547,409.37999999999994,167591.98439999996,4.508684137043313,20.328232647626006,0.25251,0.0637613001,1.39611,1.9491231321,-0.114841,0.013188455281,-0.53776,0.2891858176,144.99558605115152,21023.719974316886,4.497317378083341,20.22586359921042,56.71328415247322,3216.39659935917
I,tbu_nmeimidazole.log,21.82109286,1.6,9,0.11099,0.012318780100000001,-0.43771,0.1915900441,0.0733867675991618,0.005385617658653383,0.7054653273999266,0.49768132816348565,-0.28395031691420414,0.08062778247567697,-0.30207183991874964,0.09124739647189871,-0.047089624904865846,0.002217432773680962,-0.48156069074013663,0.23190069886611753,-39.65480682,1572.5037039315182,-197.1911923,38884.36632069558,206.14000000000001,42493.69960000001,2.6245309609002514,6.888162764723997,0.126375,0.015970640624999997,1.21484,1.4758362255999997,-0.488974,0.239095572676,-0.52018,0.2705872324,158.50016270086536,25122.30157620079,9.297360331244924,86.44090912900673,232.08317840173737,53862.601697052654
II,tbu_quinoline.log,16.91521968,11.0,64,0.15328,0.0234947584,-0.41895,0.1755191025,0.08920406865806557,0.007957365865152876,0.7756061970896475,0.6015649729638651,-0.2723193347847796,0.07415782009762487,-0.2536370419442049,0.06433174904620635,-0.0579299338008198,0.0033558772301673645,-0.4691306861734389,0.22008360070956162,-34.85812038,1215.0885564265716,-188.2943555,35454.764313160376,253.19600000000003,64108.21441600001,2.672042077282841,7.139808862769999,0.159225,0.025352600625000003,1.38442,1.9166187364,-0.486077,0.236270849929,-0.45273,0.2049644529,61.57846075548241,3791.9068290144874,40.30526840697634,1624.514661358405,176.00766369183344,30978.697678257544
VI,tbu_xanthene.log,23.80214193,20.2,94,0.14351,0.0205951201,-0.33075,0.10939556249999999,0.06002676263479025,0.003603212232413451,0.32655933524864017,0.10664099943803376,-0.00019055966485468414,3.631298586952954e-08,-0.12518178082032586,0.015670478249348103,-0.00010098713204967562,1.0198400839618621e-08,-0.36090538791177446,0.1302526990237484,-34.40945073,1184.0102995402979,-189.8386576,36038.71591937004,377.379,142414.909641,4.133583433131476,17.086511998659002,0.256412,0.06574711374399998,1.39494,1.9458576036000002,-0.000814,6.625960000000001e-07,-0.53473,0.28593617290000006,169.34629735869717,28678.168429100286,6.422362678449073,41.24674237353555,49.47366604441558,2447.643631874359
