labels,file_name,free_ener_reac,free_ener_barr,FEHA,FEPA,E_p(LA),E_p(LB),d,Mw,γ,λ,Φ,q_la(NPA),q_lb(NPA),q_la(ESP),q_lb(ESP),EF_la(NPA),EF_lb(NPA),EF_la(ESP),EF_lb(ESP),EP(NPA),EP(ESP)
11,h_nmeimidazole.log,-3.5,23.75947125,-45.67451025,-193.2083863,0.05822,-0.4465,2.5919448946231474,93.92399999999996,85.96833683951633,151.34895340578294,86.45443801652412,0.40435,-0.48401,0.387226,-0.637846,0.03581727790844831,-0.042873551825072506,0.034300435898050714,-0.05650032754987541,-0.0582477758282198,-0.0735102518992353
60,h_quinoline.log,-2.1,8.28319212,-51.44007213,-192.180525,0.06013,-0.42057,2.9576137363714348,140.98000000000002,42.97852277058325,116.279934323284,108.81486925627769,0.4658,-0.46304,0.569711,-0.603593,0.2914321166700182,-0.2897052969147386,0.3564450034783013,-0.37764359295235367,-0.17060311510000858,-0.2719992851369253
90,h_xanthene.log,8.3,15.50645973,-49.61464554,-192.4629045,-0.04326,-0.32649,4.338613648161242,265.163,14.503048600653406,112.74671238837212,111.64698690218697,0.45577,-0.52521,0.499628,-0.365177,0.02040792241957063,-0.023517223454774753,0.022371743341258167,-0.016351457720805547,-0.05065300924481846,-0.03860794759849578
50,ipr_dimethylaniline.out,7.4,12.00809148,-38.33138823,-188.6520362,0.13039,-0.34477,2.664864074385033,217.163,2.5068581889676977,70.71769377038532,109.30138164234442,1.27791,-0.57882,0.254459,-0.285242,0.08218183993422278,-0.0372236641005445,0.01636414834207604,-0.018343789771202643,-0.18757786712414795,-0.018406409710541374
22,ipr_metriazole.log,8.9,29.75281926,-41.04599649,-182.5607967,0.10519,-0.47294,2.5722151871423975,179.07400000000004,14.525989883831869,173.79344121547837,15.754226634961299,1.08572,-0.24344,-0.019724,-0.234429,0.05272396294530324,-0.011821760250713461,-0.0009578228688180755,-0.01138417447344112,-0.05824449463705282,0.0010189466197245568
102,me_Bbenzoxanthene.log,26.2,30.88421979,-36.95588631,-190.5521365,0.02074,-0.37143,4.54262243232981,301.1959999999999,15.95829503805561,99.3040092124213,13.909512138553682,0.93148,-0.52944,0.631717,-0.213119,0.04236537275780392,-0.024079876060561375,0.02873161654833343,-0.009693032460997997,-0.1051741553864378,-0.028712002469411954
45,me_aniline.log,22.2,23.8943859,-40.30741722,-178.438056,0.09322,-0.35901,3.0756528543588924,133.00100000000003,26.90442209310214,163.5575101606958,148.74531410490914,0.9163,-0.80032,0.564573,-0.875341,0.06319813292427391,-0.05519887563238557,0.038939167848364174,-0.060373149483866476,-0.19259040096241203,-0.12978683932179033
71,me_benzopiperidine.log,11.2,17.26411524,-34.14589653,-192.1290692,0.09714,-0.32339,3.0201445178966186,201.12000000000003,68.19897708305274,123.01911742561668,59.04220860017354,0.96512,-0.55433,0.589712,-0.479715,0.06281927603164653,-0.03608111870298265,0.03838411897709542,-0.031224458100051092,-0.1364914678452443,-0.07217371652116515
58,me_benzopyrrolidine.log,13.3,18.76449165,-31.78143885,-188.387227,0.10003,-0.30437,3.081361438759822,187.093,66.35639036912923,130.77295388582127,63.12284540162042,0.96915,-0.51338,0.582559,-0.421494,0.05997620339765478,-0.03177070969435899,0.03605187749588235,-0.026084310865078786,-0.12377243386899324,-0.061083694744249496
84,me_biphenylene.log,18.5,22.83640404,-37.69321056,-186.1551739,0.02622,-0.32558,3.9557920441992396,235.137,33.559964281371606,97.92143867188199,27.03989355193796,0.94697,-0.55548,0.628794,-0.180098,0.055485585988034616,-0.03254710635461891,0.0368427759651945,-0.010552438900147903,-0.127328794019958,-0.027411907464251203
59,me_cinnoline.log,13.7,20.67212205,-37.76913927,-187.5068305,0.09952,-0.4587,2.770129283447616,170.022,30.16930643113635,63.16913958827918,60.77020408390802,1.00058,-0.21507,0.679626,-0.233958,0.5486820053481923,-0.11793663564156362,0.3726824007743214,-0.12829413400952686,-0.15935514969236855,-0.11774496227555424
106,me_dibenzofuran.log,36.0,59.18492079,-38.96642835,-186.5693305,0.09413,-0.46646,5.59986093076971,251.13600000000002,12.270652448962142,135.19082434444238,133.63903837109117,0.92267,-0.54725,0.60063,-0.403122,0.05652168893034136,-0.03352389724075706,0.03679389383228124,-0.024694783925972526,-0.12497309791913706,-0.05992773803600744
43,me_dimethylaniline.log,11.6,16.7282217,-34.69371276,-188.4932762,0.09643,-0.31515,3.0390184964269302,161.055,62.726641059766926,127.23956343880846,124.41577102961263,0.95464,-0.52222,0.545928,-0.221801,0.06332052911940325,-0.03463844665710086,0.03621097986790578,-0.014711887915038926,-0.1283942521040786,-0.03118540029404395
79,me_indenoPy.log,16.2,21.16973748,-32.32297998,-190.3638835,0.11207,-0.57873,2.8853937078038414,207.08300000000003,73.02982077784361,17.779018913307,165.4639990235533,1.059,-0.46884,0.60178,-0.512855,0.07102514208306591,-0.03144421871031598,0.04036025496010142,-0.03439622213693179,-0.12858156072147203,-0.07992643079256932
3,me_indole.log,35.3,50.06218041,-42.51938997,-170.8608727,0.08968,-0.29601,2.6511005314255813,185.07700000000003,17.32157886098622,173.07466232367534,17.290003222284984,0.86345,-0.40034,0.595616,-0.052384,0.5179783170184721,-0.24016149103616316,0.3573063562097102,-0.03142483775400503,-0.26773390467667346,-0.024165857297167914
67,me_mequinolinamine.out,10.2,17.17751886,-35.46052998,-195.9895107,0.10233,-0.41371,2.9449620020546954,198.07600000000002,44.75962044026102,95.82580595909724,87.01300170416336,0.97928,-0.45932,0.704466,-0.60493,0.49728869778419643,-0.23324753356163413,0.3577352542411177,-0.3071898251272301,-0.3205332544336557,-0.30367987510196703
17,me_metriazole.log,13.3,34.56582096,-35.92676991,-185.6456358,0.09305,-0.47414,2.586952535978579,122.966,87.2313743791096,151.42836319787244,91.6589392659747,0.87589,-0.24666,0.400853,-0.271265,0.0706279169589757,-0.019889577455046808,0.032323022750295465,-0.021873616428862694,-0.06134959640914775,-0.030877513163577248
76,me_naphthalene.log,29.7,33.13949073,-17.18179119,-173.608739,0.16038,-0.41147,1.7695048609701531,211.115,3.9117097035975785,14.179219567127372,14.171269828969425,0.71952,-0.5322,0.606242,-0.119021,0.0880684754323346,-0.06514070856277585,0.07420336986192098,-0.014568042604002525,-0.1339696875402905,-0.025244014417008007
97,me_naphtoxanthene.log,27.0,33.87618747,-38.56921452,-191.8435521,0.09534,-0.33289,4.666845569658482,325.218,17.195371320161712,102.20808857812258,14.687572904573248,0.93311,-0.5311,0.632836,-0.213609,0.04257891351628754,-0.024234721488892323,0.02887705556043054,-0.009747231448918847,-0.10586197960199466,-0.028876302953244126
66,me_phquinolinamine.out,12.0,18.13698165,-35.89602192,-194.0291694,0.10068,-0.41825,2.9444330575019024,260.14699999999993,45.09592213229222,94.34725116298375,85.6734479176272,0.98066,-0.45816,0.701349,-0.604322,0.5150641096986146,-0.24063566628547842,0.3683638552332242,-0.3174031498187814,-0.32561698082329427,-0.307166607100848
62,me_quinoline.log,12.6,17.79875376,-35.88974682,-192.119029,0.10071,-0.4198,2.9543059106121694,169.034,11.342061841352804,85.70790652873066,85.27172669806319,0.97036,-0.4656,0.636124,-0.615626,0.6060838589630622,-0.2908123219559769,0.3973210856785306,-0.3845180981882952,-0.3570637597523515,-0.30949857276023784
47,me_tetramethylbenzopiperidine.log,7.0,15.60811635,-36.99541944,-195.4699324,0.10122,-0.29589,3.0217610765077048,257.228,86.83869125470893,99.43969639610066,68.9596881510962,1.00826,-0.63698,0.66942,-0.903797,0.06660379806764986,-0.04207772528229981,0.04422065191760674,-0.05970316474138391,-0.16506749598709247,-0.1555008644155245
103,me_tribenzooxepine.log,19.4,21.88572639,-33.12180021,-187.7603445,0.0931,-0.41169,2.8259928354130697,327.23399999999987,25.685708928566957,10.199967461285201,9.946444729880117,1.00945,-0.52812,0.601526,-0.089721,0.04852107664928976,-0.02538506216258647,0.02891345698404148,-0.0043126053970488154,-0.1168800087112259,-0.01183235844433984
91,me_xanthene.log,22.7,24.86263383,-35.83264341,-192.0286675,0.0899,-0.32716,4.363344445625397,293.2169999999999,15.97041434362302,88.60371643976502,24.024667184878247,0.95763,-0.53217,0.612203,-0.036009,0.04284112393165909,-0.023807484020666667,0.027387889471229488,-0.0016109207435597384,-0.10779030179421056,-0.004662706411027837
54,mesityl_dimethylaniline.log,11.4,19.16233299,-34.95789447,-193.345811,0.10549,-0.30608,3.063410081039755,369.3589999999999,59.843681101579634,128.6505885671508,53.53449134497415,1.11615,-0.51562,0.551022,-0.33448,0.07383448881923446,-0.03410880179632995,0.03645068108959568,-0.022126201514364147,-0.14802009293952717,-0.047403176815502775
28,mesityl_metriazole.log,10.2,34.79674464,-42.31984179,-190.392749,0.10037,-0.47292,2.603032543243553,331.2699999999999,68.53498843723884,148.05681259619055,112.43793017778788,0.99978,-0.24253,0.437459,-0.394585,0.0863648950544586,-0.020950687148730565,0.037789414296773696,-0.03408579098908115,-0.07126664496973616,-0.050733442241686404
74,no2_benzopiperidine.log,-29.5,12.00683646,-90.00746424,-178.2968662,-0.01333,-0.35504,2.9207068950925215,263.06,71.02192941835558,129.1615202902978,113.98038818724001,0.9913,-0.55368,0.115199,-0.440318,0.06505679374618023,-0.03633677550830734,0.007560251773192995,-0.028897081921447177,-0.1406072509098594,-0.012994480553278447
40,no2_metriazole.log,-32.8,15.99654504,-99.60083712,-174.141495,-0.02666,-0.51839,2.5214623910750684,184.90599999999998,87.86821059414257,151.92268753106094,91.4360339153399,0.95057,-0.19261,-0.004277,-0.265406,0.07801986647377204,-0.015808837309733353,-0.0003510430256670451,-0.02178370943890291,-0.052453380717343866,0.00032520748768158716
13,no2_nmeimidazole.log,-31.1,17.64187626,-89.08063197,-173.35648,-0.01584,-0.4814,2.5308378784665364,183.91799999999998,83.07066699179182,148.99643054779506,83.2016876778205,0.93242,-0.45005,0.012641,-0.574701,0.07848327218477147,-0.03788142322854121,0.0010640130452882778,-0.04837349585793993,-0.12174611376322834,-0.0021076871356732543
65,no2_quinoline.log,-28.1,11.36050116,-91.32837279,-184.0643106,-0.01502,-0.44617,2.877733145424885,230.974,44.94461141919961,114.59624688636846,106.52508652762087,1.00718,-0.47648,0.131711,-0.522507,0.6152562618147921,-0.2910674394145159,0.08045832671408097,-0.3191839627395913,-0.3750820179963173,-0.0537884011013174
34,oh_metriazole.log,24.5,45.18893775,-25.52390913,-191.0384568,0.06175,-0.47018,2.590443911135696,126.90999999999995,87.64686725887024,153.74508167628892,87.93032932668166,1.07534,-0.25438,0.710178,-0.317606,0.09384392760133818,-0.02219950741461157,0.06197657746951024,-0.027717181979421034,-0.0808088546443941,-0.06663249881871634
