,file_name,free_ener_barr,free_ener_reac,labels,family,EF_la(ESP),EF_la(ESP)$^2$,EF_la(NPA),EF_la(NPA)$^2$,EF_lb(ESP),EF_lb(ESP)$^2$,EF_lb(NPA),EF_lb(NPA)$^2$,EP(ESP),EP(ESP)$^2$,EP(NPA),EP(NPA)$^2$,E_p(LA),E_p(LA)$^2$,E_p(LB),E_p(LB)$^2$,FEHA,FEHA$^2$,FEPA,FEPA$^2$,Mw,Mw$^2$,d,d$^2$,q_la(ESP),q_la(ESP)$^2$,q_la(NPA),q_la(NPA)$^2$,q_lb(ESP),q_lb(ESP)$^2$,q_lb(NPA),q_lb(NPA)$^2$,Φ,Φ$^2$,γ,γ$^2$,λ,λ$^2$
52,h_dimethylaniline.log,10.00821711,-0.3,42,II,0.029274414918737772,0.0008569913688344167,0.026932302668379645,0.0007253489270212094,-0.021195917044667185,0.0004492668993644129,-0.03314347301652803,0.0010984898035973215,-0.03636877678437975,0.0013226879247920393,-0.05231903930652167,0.002737281873957359,0.05974,0.0035688676,-0.31053,0.09642888089999999,-48.9155994,2392.73586466128,-188.6790192,35599.77228627397,133.00100000000003,17689.266001000007,3.0328821090471023,9.198373887377999,0.44172,0.1951165584,0.40638,0.1651447044,-0.319824,0.102287390976,-0.5001,0.25010001,45.37609157426219,2058.989686555828,45.79095868784191,2096.8118975516445,143.7473649652721,20663.30493445914
53,h_dimethylimidazole.log,24.17174532,-4.0,10,I,0.030982042290450748,0.0009598869444872786,0.033407275476918664,0.001116046054790731,-0.06026929631645506,0.0036323880784806632,-0.04216532111689986,0.0017779143048912815,-0.07560606279990402,0.00571627673210303,-0.057035720202343515,0.0032530733790000163,0.0598,0.00357604,-0.43835,0.1921507225,-43.50081561,1892.3209587352194,-196.1407406,38471.19012311648,107.95099999999998,11653.418400999995,2.5941318634926795,6.729520125188002,0.365323,0.13346089432900002,0.39392,0.1551729664,-0.710662,0.505040478244,-0.49719,0.2471978961,85.40168082066481,7293.447086994707,84.7148767163114,7176.6103370598385,150.65846575548693,22697.97330379723
54,h_fnmeimidazole.log,27.37392885,4.1,12,I,0.033274435953996324,0.0011071880880566033,0.03420374360422359,0.0011698960765434661,-0.057479610846592845,0.003303905663075754,-0.044269892121100864,0.0019598233484139083,-0.07673383255340412,0.005888081058333861,-0.060749747118748434,0.0036905317749918835,0.05388,0.0029030543999999997,-0.46498,0.2162064004,-48.69095082,2370.8086917556584,-183.6639592,33732.44990901926,111.91440316299997,12524.833635330499,2.6004820807275335,6.762507052185002,0.389959,0.152068021681,0.40085,0.16068072249999998,-0.673631,0.45377872416099996,-0.51882,0.26917419239999996,84.92712801798737,7212.617073383615,84.18206851416399,7086.6206593234,150.81629470387395,22745.55474820576
55,h_indole.log,42.8075373,22.6,2,I,0.2622758982149155,0.0687886467844407,0.22185618586276834,0.04922016720557521,-0.04055607585946306,0.0016447952891185224,-0.23834651619437772,0.05680906178199676,-0.022694975807127357,0.000515061926886096,-0.11282251201321118,0.01272891921697118,0.0468,0.00219024,-0.29986,0.08991601960000001,-54.11012718,2927.905863435775,-165.8238499,27497.549195657728,157.02299999999997,24656.22252899999,2.6123910166192577,6.824586823712998,0.434679,0.188945833041,0.36769,0.13519593610000002,-0.067215,0.004517856224999999,-0.39502,0.15604080039999998,0.0359251193427435,0.0012906141997903631,0.034140312357465064,0.0011655609278652817,179.98881727758916,32395.974344985378
56,h_meimidazolamine.log,24.7666248,-2.0,16,I,0.03154030108778318,0.000994790592708017,0.03267848519696328,0.0010678833947681482,-0.06210676025112708,0.0038572496688909787,-0.04649238710319464,0.0021615420585532996,-0.07932531127263734,0.0062925050085008045,-0.061524888704153693,0.003785311930058499,0.05953,0.0035438209,-0.43972,0.1933536784,-43.09795419,1857.4336553633389,-198.6099924,39445.92908112806,108.939,11867.705720999998,2.601140679600009,6.765932835069997,0.371938,0.13833787584399998,0.38536,0.14850232959999998,-0.732392,0.5363980416640001,-0.54826,0.30058902759999995,87.20018582641656,7603.872408161579,86.5977962690818,7499.1783186613975,150.22969303958587,22568.960670768196
57,h_meimidazolecarboxylic.log,26.73386865,0.3,15,I,0.037032033887965145,0.001371371533879399,0.03529492504114282,0.0012457317336598908,-0.05860601003163042,0.0034346644118275656,-0.042383157823100204,0.00179633206705782,-0.08450636381627488,0.007141325525448613,-0.05824722907457418,0.0033927396948659192,0.05592,0.0031270463999999998,-0.45875,0.2104515625,-47.56080531,2262.030201735724,-190.1141345,36143.38413668409,137.933,19025.512488999997,2.594817933302258,6.733080106987002,0.425426,0.18098728147600002,0.40547,0.1644059209,-0.673269,0.453291146361,-0.4869,0.23707161,87.4456924536176,7646.749128692673,87.01483478939227,7571.581473425231,148.9940215330346,22199.21845258638
58,h_meimidazolol.log,26.45211666,2.6,8,I,0.030065675836384507,0.0009039448634985552,0.03315932505785849,0.0010995408382927221,-0.06546589371925988,0.004285783240461431,-0.04809176317146937,0.0023128176849406975,-0.07860203475586611,0.006178279867762384,-0.06368308573661365,0.004055535408936884,0.05672,0.0032171584,-0.45329,0.20547182410000003,-45.3011418,2052.1934483837076,-189.0843906,35752.90676857337,109.92299999999996,12083.065928999991,2.6035040525731854,6.7782333517649995,0.351266,0.12338780275600002,0.38741,0.1500865081,-0.764857,0.585006230449,-0.56187,0.3156978969,84.61426950181165,7159.574603325213,83.81886728949635,7025.602513694202,150.6707970557641,22701.68908541925
59,h_menitroimidazole.log,26.19797511,2.2,14,I,0.034311742253357105,0.0011772956564608114,0.03655625935616539,0.0013363600981152297,-0.05039217933732633,0.0025393717383652586,-0.034814999495626935,0.0012120841898805037,-0.06979486413838427,0.004871323060095519,-0.05137427398017042,0.0026393160269896155,0.04771,0.0022762441000000002,-0.47723,0.2277484729,-58.26424338,3394.722056643874,-176.1514095,31029.31906883669,138.921,19299.044241,2.5803957046596553,6.658441992625999,0.403758,0.16302052256400001,0.43017,0.1850462289,-0.592982,0.351627652324,-0.40968,0.16783770239999998,86.12987590969391,7418.355524219271,85.55873911537694,7320.297839013131,150.84640882085336,22754.639054148025
60,h_metriazole.log,24.76411476,-2.4,38,I,0.031178696796169993,0.000972111133907501,0.03674180789127591,0.0013499604471194247,-0.030170568594075273,0.0009102632092898012,-0.020023111648615602,0.00040092500009292583,-0.03690126969863572,0.0013617037053714506,-0.028859708961132553,0.0008328828013212746,0.05099,0.0025999801,-0.48216,0.23247826559999998,-51.902547,2693.874385087209,-181.7393861,33029.20446000487,94.91199999999996,9008.287743999994,2.5719473171074094,6.614913001976001,0.359963,0.129573361369,0.42419,0.17993715610000002,-0.348324,0.12132960897600002,-0.23117,0.05343956889999999,89.34360228161988,7982.279268656273,89.26568519769701,7968.362553814343,153.5245793886591,23569.796476464693
61,h_naphthalene.log,34.61915931,23.4,75,III,0.043440806813400595,0.0018871036965991915,0.014969268225591846,0.00022407899120971368,0.004386268542206171,1.923935172434745e-05,-0.06053910147952287,0.0036649828079479683,0.004600083254712758,2.1160765950288723e-05,-0.021878076331441648,0.00047865022396438724,0.1406,0.019768360000000002,-0.41657,0.1735305649,-22.15794549,490.9745483378113,-164.5004314,27060.391930786103,183.06100000000004,33511.32972100002,1.7004895182664317,2.891664601734001,0.362866,0.13167173395600001,0.12504,0.015635001600000004,0.036639,0.001342416321,-0.50569,0.2557223761,174.45982120999068,30436.229216621912,3.605178900595405,12.997314905298293,5.5426435754435825,30.72089780440602
62,h_nmeimidazole.log,23.75947125,-3.5,11,I,0.034300435898050714,0.001176519902796286,0.03581727790844831,0.0012828773967710194,-0.05650032754987541,0.0031922870132432106,-0.042873551825072506,0.001838141446097178,-0.0735102518992353,0.005403757134289026,-0.0582477758282198,0.0033928033889345467,0.05822,0.0033895684,-0.4465,0.19936225000000002,-45.67451025,2086.1608865773546,-193.2083863,37329.48053665003,93.92399999999996,8821.717775999994,2.5919448946231474,6.718178336762999,0.387226,0.14994397507600002,0.40435,0.16349892249999998,-0.637846,0.40684751971600003,-0.48401,0.23426568009999998,86.45443801652412,7474.369852753011,85.96833683951633,7390.5549389525395,151.34895340578294,22906.505697025856
63,h_quinoline.log,8.28319212,-2.1,60,II,0.3564450034783013,0.12705304050464625,0.2914321166700182,0.08493267862676712,-0.37764359295235367,0.14261468329796298,-0.2897052969147386,0.08392915906045686,-0.2719992851369253,0.07398361111499839,-0.17060311510000858,0.029105422881826777,0.06013,0.0036156169,-0.42057,0.1768791249,-51.44007213,2646.0810207396025,-192.180525,36933.35418927562,140.98000000000002,19875.360400000005,2.9576137363714348,8.747479013572999,0.569711,0.32457062352099997,0.4658,0.21696964,-0.603593,0.36432450964900004,-0.46304,0.2144060416,108.81486925627769,11840.675771260807,42.97852277058325,1847.1534195415427,116.279934323284,13521.02312622724
64,h_xanthene.log,15.50645973,8.3,90,VI,0.022371743341258167,0.0005004949001271292,0.02040792241957063,0.00041648329748321356,-0.016351457720805547,0.0002673701695952913,-0.023517223454774753,0.0005530597990218078,-0.03860794759849578,0.0014905736177681958,-0.05065300924481846,0.0025657273455556647,-0.04326,0.0018714276,-0.32649,0.1065957201,-49.61464554,2461.6130520598417,-192.4629045,37041.969608576124,265.163,70311.41656900001,4.338613648161242,18.823568388010997,0.499628,0.24962813838400003,0.45577,0.2077262929,-0.365177,0.13335424132899998,-0.52521,0.27584554409999995,111.64698690218697,12465.049684337107,14.503048600653406,210.33841871291472,112.74671238837212,12711.821154386304
65,ipr_dimethylaniline.out,12.00809148,7.4,50,II,0.01636414834207604,0.00026778535096147,0.08218183993422278,0.006753854814974213,-0.018343789771202643,0.0003364946231700787,-0.0372236641005445,0.0013856011690701654,-0.018406409710541374,0.0003387959184323118,-0.18757786712414795,0.0351854562348445,0.13039,0.0170015521,-0.34477,0.11886635290000001,-38.33138823,1469.2953236389826,-188.6520362,35589.59076240611,217.163,47159.76856900001,2.664864074385033,7.1015005349479985,0.254459,0.064749382681,1.27791,1.6330539681000003,-0.285242,0.08136299856399999,-0.57882,0.3350325924,109.30138164234442,11946.792028925427,2.5068581889676977,6.284337979594405,70.71769377038532,5000.992212201995
66,ipr_metriazole.log,29.75281926,8.9,22,I,-0.0009578228688180755,9.174246480308884e-07,0.05272396294530324,0.002779816268657709,-0.01138417447344112,0.0001295994284417484,-0.011821760250713461,0.0001397540154253488,0.0010189466197245568,1.0382522138481005e-06,-0.05824449463705282,0.003392421155525675,0.10519,0.0110649361,-0.47294,0.22367224360000001,-41.04599649,1684.7738278570923,-182.5607967,33328.44449173873,179.07400000000004,32067.497476000015,2.5722151871423975,6.616290968965999,-0.019724,0.00038903617599999994,1.08572,1.1787879184,-0.234429,0.054956956040999996,-0.24344,0.059263033599999994,15.754226634961299,248.195656865724,14.525989883831869,211.00438210518578,173.79344121547837,30204.160209517933
67,me_Bbenzoxanthene.log,30.88421979,26.2,102,VI,0.02873161654833343,0.0008255057894804674,0.04236537275780392,0.0017948248089076748,-0.009693032460997997,9.395487828996089e-05,-0.024079876060561375,0.0005798404310919968,-0.028712002469411954,0.0008243790858035181,-0.1051741553864378,0.011061602961250564,0.02074,0.00043014760000000007,-0.37143,0.13796024489999997,-36.95588631,1365.7375329576453,-190.5521365,36310.11672471463,301.1959999999999,90719.03041599995,4.54262243232981,20.635418562705997,0.631717,0.399066368089,0.93148,0.8676549903999999,-0.213119,0.045419708161,-0.52944,0.28030671360000003,13.909512138553682,193.47452793257222,15.95829503805561,254.66718052163029,99.3040092124213,9861.286245660656
68,me_aniline.log,23.8943859,22.2,45,II,0.038939167848364174,0.0015162587927230783,0.06319813292427391,0.0039940040051141944,-0.060373149483866476,0.003644917178601287,-0.05519887563238557,0.0030469158710795695,-0.12978683932179033,0.016844623661140222,-0.19259040096241203,0.03709106254286264,0.09322,0.0086899684,-0.35901,0.1288881801,-40.30741722,1624.6878829471523,-178.438056,31840.13982905913,133.00100000000003,17689.266001000007,3.0756528543588924,9.459640480526001,0.564573,0.318742672329,0.9163,0.83960569,-0.875341,0.7662218662810001,-0.80032,0.6405121024,148.74531410490914,22125.16846816808,26.90442209310214,723.8479281638026,163.5575101606958,26751.059129966114
69,me_benzopiperidine.log,17.26411524,11.2,71,II,0.03838411897709542,0.0014733405896478168,0.06281927603164653,0.003946261441140199,-0.031224458100051092,0.0009749667836418463,-0.03608111870298265,0.0013018471268587241,-0.07217371652116515,0.005209045356477508,-0.1364914678452443,0.018629920794549358,0.09714,0.0094361796,-0.32339,0.10458109210000001,-34.14589653,1165.942249837466,-192.1290692,36913.57923165839,201.12000000000003,40449.25440000001,3.0201445178966186,9.121272908980998,0.589712,0.34776024294400004,0.96512,0.9314566143999999,-0.479715,0.230126481225,-0.55433,0.3072817489,59.04220860017354,3485.982396386406,68.19897708305274,4651.100475174752,123.01911742561668,15133.703252177667
70,me_benzopyrrolidine.log,18.76449165,13.3,58,II,0.03605187749588235,0.0012997378709781085,0.05997620339765478,0.003597144973996857,-0.026084310865078786,0.0006803912733060671,-0.03177070969435899,0.001009377994483236,-0.061083694744249496,0.0037312177636086535,-0.12377243386899324,0.015319615385854305,0.10003,0.0100060009,-0.30437,0.09264109689999998,-31.78143885,1010.0598553762894,-188.387227,35489.74729674953,187.093,35003.790648999995,3.081361438759822,9.494788316276,0.582559,0.33937498848100006,0.96915,0.9392517224999999,-0.421494,0.17765719203599997,-0.51338,0.26355902439999995,63.12284540162042,3984.4936115968717,66.35639036912923,4403.170542820267,130.77295388582127,17101.565468023135
71,me_biphenylene.log,22.83640404,18.5,84,V,0.0368427759651945,0.0013573901408215137,0.055485585988034616,0.0030786502524355833,-0.010552438900147903,0.00011135396674135468,-0.03254710635461891,0.0010593141320588747,-0.027411907464251203,0.0007514126708286708,-0.127328794019958,0.016212621786576894,0.02622,0.0006874884,-0.32558,0.1060023364,-37.69321056,1420.7781223204952,-186.1551739,34653.74876973924,235.137,55289.408769,3.9557920441992396,15.64829069695,0.628794,0.39538189443599997,0.94697,0.8967521809,-0.180098,0.032435289604,-0.55548,0.30855803039999996,27.03989355193796,731.1558433001361,33.559964281371606,1126.271202566938,97.92143867188199,9588.608151571145
72,me_cinnoline.log,20.67212205,13.7,59,II,0.3726824007743214,0.1388921718469119,0.5486820053481923,0.30105194299291377,-0.12829413400952686,0.016459384821254436,-0.11793663564156362,0.013909050026450934,-0.11774496227555424,0.013863876141271691,-0.15935514969236855,0.02539406373347719,0.09952,0.0099042304,-0.4587,0.21040569,-37.76913927,1426.507881196656,-187.5068305,35158.81148415573,170.022,28907.480483999996,2.770129283447616,7.673616247014002,0.679626,0.4618914998759999,1.00058,1.0011603364000001,-0.233958,0.054736345764,-0.21507,0.0462551049,60.77020408390802,3693.017704399831,30.16930643113635,910.187050535805,63.16913958827918,3990.3401963235
73,me_dibenzofuran.log,59.18492079,36.0,106,VIII,0.03679389383228124,0.0013537906233411833,0.05652168893034136,0.003194701319538273,-0.024694783925972526,0.000609832353150471,-0.03352389724075706,0.0011238516862088386,-0.05992773803600744,0.003591333786112333,-0.12497309791913706,0.01561827520350622,0.09413,0.0088604569,-0.46646,0.21758493159999998,-38.96642835,1518.382538355684,-186.5693305,34808.11508321823,251.13600000000002,63069.29049600001,5.59986093076971,31.358442443961,0.60063,0.3607563969,0.92267,0.8513199289,-0.403122,0.16250734688399998,-0.54725,0.2994825625,133.63903837109117,17859.39257674998,12.270652448962142,150.5689115232206,135.19082434444238,18276.558986929875
74,me_dimethylaniline.log,16.7282217,11.6,43,II,0.03621097986790578,0.0013112350629938777,0.06332052911940325,0.004009489407961195,-0.014711887915038926,0.0002164396460246684,-0.03463844665710086,0.001199821986816822,-0.03118540029404395,0.0009725291914997566,-0.1283942521040786,0.01648508397336569,0.09643,0.009298744900000001,-0.31515,0.0993195225,-34.69371276,1203.6537050733866,-188.4932762,35529.71517260948,161.055,25938.713025,3.0390184964269302,9.235633421625,0.545928,0.29803738118399997,0.95464,0.9113375296,-0.221801,0.049195683601,-0.52222,0.2727137284,124.41577102961263,15479.284080892998,62.726641059766926,3934.631498640838,127.23956343880846,16189.906504098562
75,me_indenoPy.log,21.16973748,16.2,79,IV,0.04036025496010142,0.0016289501804443913,0.07102514208306591,0.005044570807919701,-0.03439622213693179,0.0011831000972931565,-0.03144421871031598,0.0009887388903021858,-0.07992643079256932,0.006388234339239373,-0.12858156072147203,0.0165332177575696,0.11207,0.012559684900000001,-0.57873,0.33492841289999997,-32.32297998,1044.7750347874808,-190.3638835,36238.408141201566,207.08300000000003,42883.36888900001,2.8853937078038414,8.325496849034,0.60178,0.3621391684,1.059,1.121481,-0.512855,0.26302025102499993,-0.46884,0.21981094559999997,165.4639990235533,27378.334972866447,73.02982077784361,5333.354722843958,17.779018913307,316.093513519728
76,me_indole.log,50.06218041,35.3,3,I,0.3573063562097102,0.1276678321878603,0.5179783170184721,0.2683015369012888,-0.03142483775400503,0.0009875204278655399,-0.24016149103616316,0.057677541776713075,-0.024165857297167914,0.0005839886589070838,-0.26773390467667346,0.07168144371341807,0.08968,0.008042502399999998,-0.29601,0.0876219201,-42.51938997,1807.8985234209365,-170.8608727,29193.4378198056,185.07700000000003,34253.49592900001,2.6511005314255813,7.028334027725,0.595616,0.35475841945600006,0.86345,0.7455459025000001,-0.052384,0.002744083456,-0.40034,0.1602721156,17.290003222284984,298.94421142662515,17.32157886098622,300.0370942373647,173.07466232367534,29954.838738454244
77,me_mequinolinamine.out,17.17751886,10.2,67,II,0.3577352542411177,0.1279745121269571,0.49728869778419643,0.24729604894390186,-0.3071898251272301,0.0943655886616982,-0.23324753356163413,0.05440441191258564,-0.30367987510196703,0.0922214665419463,-0.3205332544336557,0.10274156719783067,0.10233,0.010471428900000001,-0.41371,0.17115596410000003,-35.46052998,1257.4491864624786,-195.9895107,38411.88830442542,198.07600000000002,39234.10177600001,2.9449620020546954,8.672801193546,0.704466,0.49627234515600005,0.97928,0.9589893184000001,-0.60493,0.36594030489999996,-0.45932,0.21097486240000002,87.01300170416336,7571.262465568735,44.75962044026102,2003.4236219562317,95.82580595909724,9182.585087710555
78,me_metriazole.log,34.56582096,13.3,17,I,0.032323022750295465,0.0010447777997161182,0.0706279169589757,0.004988302653963968,-0.021873616428862694,0.00047845509567701197,-0.019889577455046808,0.00039559529134030626,-0.030877513163577248,0.0009534208191668862,-0.06134959640914775,0.0037637729795653146,0.09305,0.0086583025,-0.47414,0.2248087396,-35.92676991,1290.7327961660812,-185.6456358,34464.30209158624,122.966,15120.637155999999,2.586952535978579,6.692323423406001,0.400853,0.160683127609,0.87589,0.7671832920999999,-0.271265,0.073584700225,-0.24666,0.060841155599999995,91.6589392659747,8401.361147363637,87.2313743791096,7609.312676068378,151.42836319787244,22930.54918078677
79,me_naphthalene.log,33.13949073,29.7,76,III,0.07420336986192098,0.005506140098865043,0.0880684754323346,0.007756056364975724,-0.014568042604002525,0.00021222786531203267,-0.06514070856277585,0.004243311912060498,-0.025244014417008007,0.0006372602638861081,-0.1339696875402905,0.017947877179643072,0.16038,0.0257217444,-0.41147,0.16930756090000001,-17.18179119,295.2139484967616,-173.608739,30139.994257170125,211.115,44569.543225,1.7695048609701531,3.131147452997001,0.606242,0.36752936256399993,0.71952,0.5177090304,-0.119021,0.014165998441000001,-0.5322,0.28323684,14.171269828969425,200.82488856545913,3.9117097035975785,15.301472805219456,14.179219567127372,201.05026753280774
80,me_naphtoxanthene.log,33.87618747,27.0,97,VI,0.02887705556043054,0.0008338843378401925,0.04257891351628754,0.0018129638762274941,-0.009747231448918847,9.500852091879261e-05,-0.024234721488892323,0.0005873217256441793,-0.028876302953244126,0.0008338408722475355,-0.10586197960199466,0.011206758725253133,0.09534,0.0090897156,-0.33289,0.11081575210000001,-38.56921452,1487.584308689779,-191.8435521,36803.94848234542,325.218,105766.747524,4.666845569658482,21.779447571040997,0.632836,0.4004814028959999,0.93311,0.8706942720999999,-0.213609,0.045628804881,-0.5311,0.28206721,14.687572904573248,215.72479782715422,17.195371320161712,295.68079483823993,102.20808857812258,10446.493370793352
81,me_phquinolinamine.out,18.13698165,12.0,66,II,0.3683638552332242,0.13569192984228373,0.5150641096986146,0.2652910370996265,-0.3174031498187814,0.1007447595148838,-0.24063566628547842,0.057905523888656135,-0.307166607100848,0.09435132451784671,-0.32561698082329427,0.10602641820047759,0.10068,0.0101364624,-0.41825,0.17493306250000001,-35.89602192,1288.5243896811207,-194.0291694,37647.3185780539,260.14699999999993,67676.46160899996,2.9444330575019024,8.669686030110002,0.701349,0.491890419801,0.98066,0.9616940356,-0.604322,0.365205079684,-0.45816,0.2099105856,85.6734479176272,7339.939678094381,45.09592213229222,2033.6421929617636,94.34725116298375,8901.403802011138
82,me_quinoline.log,17.79875376,12.6,62,II,0.3973210856785306,0.15786404512476623,0.6060838589630622,0.367337644095557,-0.3845180981882952,0.1478541678343434,-0.2908123219559769,0.08457180660142675,-0.30949857276023784,0.09578936654062424,-0.3570637597523515,0.12749452852848497,0.10071,0.010142504099999998,-0.4198,0.17623204,-35.88974682,1288.0739268037,-192.119029,36909.72130390284,169.034,28572.493155999997,2.9543059106121694,8.727923413477999,0.636124,0.404653743376,0.97036,0.9415985296,-0.615626,0.378995371876,-0.4656,0.21678336,85.27172669806319,7271.267374069183,11.342061841352804,128.64236681307136,85.70790652873066,7345.845241537631
83,me_tetramethylbenzopiperidine.log,15.60811635,7.0,47,II,0.04422065191760674,0.0019554660560181366,0.06660379806764986,0.00443606591703628,-0.05970316474138391,0.0035644678801368267,-0.04207772528229981,0.0017705349649326928,-0.1555008644155245,0.02418051883397533,-0.16506749598709247,0.02724727823144879,0.10122,0.0102454884,-0.29589,0.08755089209999999,-36.99541944,1368.6610595415298,-195.4699324,38208.494472460574,257.228,66166.243984,3.0217610765077048,9.131040003497002,0.66942,0.4481231364,1.00826,1.0165882275999998,-0.903797,0.8168490172089999,-0.63698,0.4057435204,68.9596881510962,4755.438589896438,86.83869125470893,7540.958298830662,99.43969639610066,9888.253219348675
84,me_tribenzooxepine.log,21.88572639,19.4,103,VII,0.02891345698404148,0.000835987994768017,0.04852107664928976,0.002354294879206252,-0.0043126053970488154,1.859856531065457e-05,-0.02538506216258647,0.0006444013809983792,-0.01183235844433984,0.00014000470635534032,-0.1168800087112259,0.013660936436336243,0.0931,0.008667610000000001,-0.41169,0.1694886561,-33.12180021,1097.0536491511564,-187.7603445,35253.94696675868,327.23399999999987,107082.09075599992,2.8259928354130697,7.986235505806001,0.601526,0.361833528676,1.00945,1.0189893024999999,-0.089721,0.008049857841,-0.52812,0.2789107344,9.946444729880117,98.93176276455995,25.685708928566957,659.7556431630643,10.199967461285201,104.03933621127688
85,me_xanthene.log,24.86263383,22.7,91,VI,0.027387889471229488,0.0007500964896882831,0.04284112393165909,0.0018353618997277734,-0.0016109207435597384,2.5950656420310603e-06,-0.023807484020666667,0.0005667962953942987,-0.004662706411027837,2.174083107544009e-05,-0.10779030179421056,0.011618749160886992,0.0899,0.008082009999999999,-0.32716,0.10703366560000001,-35.83264341,1283.9783337482165,-192.0286675,36875.00914182556,293.2169999999999,85976.20908899995,4.363344445625397,19.03877475117,0.612203,0.3747925132090001,0.95763,0.9170552168999999,-0.036009,0.001296648081,-0.53217,0.28320490890000005,24.024667184878247,577.1846333441657,15.97041434362302,255.05413430699988,88.60371643976502,7850.618566938287
86,mesityl_dimethylaniline.log,19.16233299,11.4,54,II,0.03645068108959568,0.001328652151895408,0.07383448881923446,0.005451531739197659,-0.022126201514364147,0.0004895687934542502,-0.03410880179632995,0.0011634103599813211,-0.047403176815502775,0.00224706117220182,-0.14802009293952717,0.02190994791382626,0.10549,0.0111281401,-0.30608,0.09368496640000001,-34.95789447,1222.0543857756566,-193.345811,37382.60263124772,369.3589999999999,136426.07088099993,3.063410081039755,9.384481324615999,0.551022,0.303625244484,1.11615,1.2457908224999998,-0.33448,0.1118768704,-0.51562,0.2658639844,53.53449134497415,2865.941763565112,59.843681101579634,3581.2661677875594,128.6505885671508,16550.973938674313
87,mesityl_metriazole.log,34.79674464,10.2,28,I,0.037789414296773696,0.0014280398328932041,0.0863648950544586,0.007458895097767647,-0.03408579098908115,0.0011618411473513256,-0.020950687148730565,0.0004389312920039841,-0.050733442241686404,0.0025738821616905303,-0.07126664496973616,0.0050789346852424195,0.10037,0.0100741369,-0.47292,0.22365332640000002,-42.31984179,1790.9690091306302,-190.392749,36249.398871777004,331.2699999999999,109739.81289999995,2.603032543243553,6.775778421185,0.437459,0.191370376681,0.99978,0.9995600484,-0.394585,0.15569732222500002,-0.24253,0.0588208009,112.43793017778788,12642.288142665102,68.53498843723884,4697.044640092461,148.05681259619055,21920.81975614349
88,no2_benzopiperidine.log,12.00683646,-29.5,74,II,0.007560251773192995,5.715740687406783e-05,0.06505679374618023,0.004232386412533035,-0.028897081921447177,0.0008350413435748293,-0.03633677550830734,0.0013203612543411243,-0.012994480553278447,0.00016885652484953173,-0.1406072509098594,0.01977039900842816,-0.01333,0.0001776889,-0.35504,0.1260534016,-90.00746424,8101.34361891488,-178.2968662,31789.772496740705,263.06,69200.5636,2.9207068950925215,8.530528767040996,0.115199,0.013270809601,0.9913,0.9826756899999999,-0.440318,0.19387994112399998,-0.55368,0.30656154239999994,113.98038818724001,12991.528891313921,71.02192941835558,5044.114458305882,129.1615202902978,16682.69832370101
89,no2_metriazole.log,15.99654504,-32.8,40,I,-0.0003510430256670451,1.2323120586947368e-07,0.07801986647377204,0.006087099564585219,-0.02178370943890291,0.00047452999691854767,-0.015808837309733353,0.00024991933708561726,0.00032520748768158716,1.0575991004416966e-07,-0.052453380717343866,0.0027513571486786213,-0.02666,0.0007107556,-0.51839,0.26872819210000004,-99.60083712,9920.32675500477,-174.141495,30325.260280835024,184.90599999999998,34190.228835999995,2.5214623910750684,6.357772589606001,-0.004277,1.8292729000000005e-05,0.95057,0.9035833249,-0.265406,0.070440344836,-0.19261,0.037098612100000004,91.4360339153399,8360.54829816719,87.86821059414257,7720.822433016589,151.92268753106094,23080.50298666038
90,no2_nmeimidazole.log,17.64187626,-31.1,13,I,0.0010640130452882778,1.1321237605436348e-06,0.07848327218477147,0.006159624012828923,-0.04837349585793993,0.0023399951015181317,-0.03788142322854121,0.0014350022258198616,-0.0021076871356732543,4.4423450618825275e-06,-0.12174611376322834,0.014822116216448938,-0.01584,0.0002509056,-0.4814,0.23174596,-89.08063197,7935.358992174586,-173.35648,30052.469157990403,183.91799999999998,33825.83072399999,2.5308378784665364,6.405140367080999,0.012641,0.000159794881,0.93242,0.8694070564,-0.574701,0.330281239401,-0.45005,0.20254500250000002,83.2016876778205,6922.520832437588,83.07066699179182,6900.7357144611715,148.99643054779506,22199.936315983916
91,no2_quinoline.log,11.36050116,-28.1,65,II,0.08045832671408097,0.006473542337629795,0.6152562618147921,0.37854026770231197,-0.3191839627395913,0.10187840207014882,-0.2910674394145159,0.08472025428732288,-0.0537884011013174,0.0028931920930362026,-0.3750820179963173,0.1406865202241897,-0.01502,0.0002256004,-0.44617,0.19906766890000002,-91.32837279,8340.871676469213,-184.0643106,33879.67043665327,230.974,53348.98867599999,2.877733145424885,8.281348056277004,0.131711,0.017347787521,1.00718,1.0144115524,-0.522507,0.27301356504900004,-0.47648,0.2270331904,106.52508652762087,11347.594059717114,44.94461141919961,2020.018095622848,114.59624688636846,13132.299800441513
